USERID,r_score,f_score,m_score,rfm_wscore,rfm_comb
121722,2,1,1,1.6,211
121725,4,1,1,2.8,411
121726,3,1,1,2.1999999999999997,311
121728,2,1,1,1.6,211
121729,5,1,1,3.4,511
121730,3,1,1,2.1999999999999997,311
121732,2,1,1,1.6,211
121733,2,1,1,1.6,211
121734,4,1,1,2.8,411
121735,2,1,1,1.6,211
121736,4,1,1,2.8,411
121738,2,1,1,1.6,211
121743,4,1,1,2.8,411
121745,2,1,1,1.6,211
121746,5,2,1,3.7,521
121747,4,1,1,2.8,411
121748,4,1,1,2.8,411
121749,2,1,1,1.6,211
121751,2,1,1,1.6,211
121754,3,1,1,2.1999999999999997,311
121755,4,1,1,2.8,411
121758,1,1,1,0.9999999999999999,111
121759,5,1,1,3.4,511
121760,2,1,1,1.6,211
121761,5,1,1,3.4,511
121764,5,1,1,3.4,511
121766,4,1,1,2.8,411
121767,5,1,1,3.4,511
121768,4,1,1,2.8,411
121772,3,1,1,2.1999999999999997,311
121773,2,1,1,1.6,211
121776,1,1,1,0.9999999999999999,111
121777,1,1,1,0.9999999999999999,111
121784,1,1,1,0.9999999999999999,111
121786,4,1,1,2.8,411
121790,2,1,1,1.6,211
121791,5,1,1,3.4,511
121792,4,1,1,2.8,411
121793,4,1,1,2.8,411
121795,4,1,1,2.8,411
121798,4,1,1,2.8,411
121801,1,1,1,0.9999999999999999,111
121802,3,1,1,2.1999999999999997,311
121803,5,1,1,3.4,511
121804,5,1,1,3.4,511
121806,5,1,1,3.4,511
121807,3,1,1,2.1999999999999997,311
121808,3,1,1,2.1999999999999997,311
121809,4,1,1,2.8,411
121810,5,1,1,3.4,511
121815,2,1,1,1.6,211
121816,3,1,1,2.1999999999999997,311
121817,5,1,1,3.4,511
121820,3,1,1,2.1999999999999997,311
121821,4,1,1,2.8,411
121822,3,1,1,2.1999999999999997,311
121828,1,1,1,0.9999999999999999,111
121830,1,1,1,0.9999999999999999,111
121832,4,1,1,2.8,411
121834,1,1,1,0.9999999999999999,111
121836,5,2,1,3.7,521
121839,2,1,1,1.6,211
121841,5,1,1,3.4,511
121842,5,1,1,3.4,511
121843,5,1,1,3.4,511
121845,3,1,1,2.1999999999999997,311
121846,3,1,1,2.1999999999999997,311
121847,5,1,1,3.4,511
121848,5,1,1,3.4,511
121851,4,1,1,2.8,411
121853,4,1,1,2.8,411
121854,5,1,1,3.4,511
121857,3,1,1,2.1999999999999997,311
121858,2,1,1,1.6,211
121862,3,2,1,2.5,321
121863,2,1,1,1.6,211
121864,5,1,1,3.4,511
121866,2,1,1,1.6,211
121867,1,1,1,0.9999999999999999,111
121868,3,1,1,2.1999999999999997,311
121871,4,1,1,2.8,411
121872,1,1,1,0.9999999999999999,111
121873,5,1,1,3.4,511
121874,3,1,1,2.1999999999999997,311
121877,5,1,1,3.4,511
121879,1,1,1,0.9999999999999999,111
121881,2,1,1,1.6,211
121883,4,1,1,2.8,411
121886,5,1,1,3.4,511
121887,3,1,1,2.1999999999999997,311
121888,4,1,1,2.8,411
121893,5,2,1,3.7,521
121894,1,1,1,0.9999999999999999,111
121896,1,1,1,0.9999999999999999,111
121897,5,1,1,3.4,511
121898,4,1,1,2.8,411
121899,3,1,1,2.1999999999999997,311
121900,2,1,1,1.6,211
121902,5,1,1,3.4,511
121904,1,1,1,0.9999999999999999,111
121906,4,1,1,2.8,411
121907,5,1,1,3.4,511
121909,3,1,1,2.1999999999999997,311
121910,4,1,1,2.8,411
121914,4,1,1,2.8,411
121915,5,1,1,3.4,511
121917,2,1,1,1.6,211
121918,4,1,1,2.8,411
121920,5,1,1,3.4,511
121921,3,1,1,2.1999999999999997,311
121922,5,1,1,3.4,511
121924,5,1,1,3.4,511
121926,3,1,1,2.1999999999999997,311
121931,4,1,1,2.8,411
121934,1,1,1,0.9999999999999999,111
121936,3,1,1,2.1999999999999997,311
121940,1,1,1,0.9999999999999999,111
121941,4,1,1,2.8,411
121943,1,1,1,0.9999999999999999,111
121944,2,1,1,1.6,211
121946,5,1,1,3.4,511
121948,2,1,1,1.6,211
121949,4,1,1,2.8,411
121951,5,1,1,3.4,511
121953,4,1,1,2.8,411
121955,4,1,1,2.8,411
121956,5,1,1,3.4,511
121957,3,1,1,2.1999999999999997,311
121959,4,1,1,2.8,411
121960,5,1,1,3.4,511
121961,5,1,1,3.4,511
121963,2,1,1,1.6,211
121964,3,1,1,2.1999999999999997,311
121965,1,1,1,0.9999999999999999,111
121966,5,1,1,3.4,511
121967,3,1,1,2.1999999999999997,311
121969,5,1,1,3.4,511
121970,1,1,1,0.9999999999999999,111
121971,5,1,1,3.4,511
121972,4,1,1,2.8,411
121976,5,1,1,3.4,511
121980,5,1,1,3.4,511
121981,4,1,1,2.8,411
121983,5,1,1,3.4,511
121992,5,1,1,3.4,511
121993,5,1,1,3.4,511
121995,4,1,1,2.8,411
122000,5,1,1,3.4,511
122001,5,1,1,3.4,511
122003,5,1,1,3.4,511
122005,1,1,1,0.9999999999999999,111
122009,2,1,1,1.6,211
122011,4,1,1,2.8,411
122012,3,1,1,2.1999999999999997,311
122015,4,1,1,2.8,411
122016,5,1,1,3.4,511
122017,5,1,1,3.4,511
122019,5,1,1,3.4,511
122020,4,1,1,2.8,411
122022,5,1,1,3.4,511
122023,4,1,1,2.8,411
122026,4,1,1,2.8,411
122029,4,1,1,2.8,411
122030,4,1,1,2.8,411
122031,1,1,1,0.9999999999999999,111
122032,5,1,1,3.4,511
122033,1,1,1,0.9999999999999999,111
122035,4,1,1,2.8,411
122036,3,1,1,2.1999999999999997,311
122037,4,1,1,2.8,411
122038,3,1,1,2.1999999999999997,311
122039,4,1,1,2.8,411
122042,4,1,1,2.8,411
122043,4,1,1,2.8,411
122046,1,1,1,0.9999999999999999,111
122049,4,1,1,2.8,411
122050,1,1,1,0.9999999999999999,111
122051,5,1,1,3.4,511
122053,2,1,1,1.6,211
122060,5,1,1,3.4,511
122061,5,1,1,3.4,511
122062,1,1,1,0.9999999999999999,111
122063,4,1,1,2.8,411
122067,5,1,1,3.4,511
122068,2,1,1,1.6,211
122070,1,1,1,0.9999999999999999,111
122071,3,1,1,2.1999999999999997,311
122072,4,1,1,2.8,411
122073,2,1,1,1.6,211
122074,2,1,1,1.6,211
122075,4,1,1,2.8,411
122077,1,1,1,0.9999999999999999,111
122078,1,1,1,0.9999999999999999,111
122080,2,1,1,1.6,211
122085,5,1,1,3.4,511
122086,5,1,1,3.4,511
122089,3,1,1,2.1999999999999997,311
122092,5,1,1,3.4,511
122093,3,1,1,2.1999999999999997,311
122096,5,1,1,3.4,511
122097,5,1,1,3.4,511
122101,5,1,1,3.4,511
122107,5,1,1,3.4,511
122108,2,1,1,1.6,211
122110,4,1,1,2.8,411
122113,4,1,1,2.8,411
122114,4,1,1,2.8,411
122116,2,1,1,1.6,211
122119,2,1,1,1.6,211
122120,4,1,1,2.8,411
122123,3,1,1,2.1999999999999997,311
122124,2,1,1,1.6,211
122126,4,1,1,2.8,411
122127,5,1,1,3.4,511
122128,4,1,1,2.8,411
122130,1,1,1,0.9999999999999999,111
122131,5,1,1,3.4,511
122132,4,1,1,2.8,411
122133,1,1,1,0.9999999999999999,111
122136,3,1,1,2.1999999999999997,311
122137,1,1,1,0.9999999999999999,111
122139,5,1,1,3.4,511
122142,4,1,1,2.8,411
122145,4,1,1,2.8,411
122148,3,1,1,2.1999999999999997,311
122153,1,1,1,0.9999999999999999,111
122155,3,1,1,2.1999999999999997,311
122158,2,1,1,1.6,211
122160,2,1,1,1.6,211
122163,4,1,1,2.8,411
122164,4,1,1,2.8,411
122166,2,1,1,1.6,211
122167,5,1,1,3.4,511
122169,2,1,1,1.6,211
122170,5,1,1,3.4,511
122175,1,1,1,0.9999999999999999,111
122176,5,1,1,3.4,511
122177,5,1,1,3.4,511
122180,1,1,1,0.9999999999999999,111
122181,2,1,1,1.6,211
122183,5,1,1,3.4,511
122186,4,2,1,3.1,421
122189,5,1,1,3.4,511
122193,5,1,1,3.4,511
122195,3,1,1,2.1999999999999997,311
122196,3,1,1,2.1999999999999997,311
122198,3,1,1,2.1999999999999997,311
122200,5,1,1,3.4,511
122205,5,1,1,3.4,511
122207,4,1,1,2.8,411
122208,2,1,1,1.6,211
122210,2,1,1,1.6,211
122221,5,1,1,3.4,511
122222,5,1,1,3.4,511
122223,3,1,1,2.1999999999999997,311
122227,2,1,1,1.6,211
122229,5,1,1,3.4,511
122232,5,1,1,3.4,511
122233,5,1,1,3.4,511
122236,2,1,1,1.6,211
122241,4,1,1,2.8,411
122242,5,1,1,3.4,511
122243,1,1,1,0.9999999999999999,111
122244,2,1,1,1.6,211
122245,2,1,1,1.6,211
122248,3,1,1,2.1999999999999997,311
122249,4,1,1,2.8,411
122251,1,1,1,0.9999999999999999,111
122252,5,1,1,3.4,511
122254,5,2,1,3.7,521
122257,3,1,1,2.1999999999999997,311
122258,4,1,1,2.8,411
122263,1,1,1,0.9999999999999999,111
122264,4,1,1,2.8,411
122267,2,1,1,1.6,211
122269,4,1,1,2.8,411
122272,1,1,1,0.9999999999999999,111
122274,3,1,1,2.1999999999999997,311
122275,2,1,1,1.6,211
122276,5,1,1,3.4,511
122278,4,2,1,3.1,421
122283,4,1,1,2.8,411
122285,4,1,1,2.8,411
122287,1,1,1,0.9999999999999999,111
122289,1,1,1,0.9999999999999999,111
122290,4,1,1,2.8,411
122292,5,2,1,3.7,521
122293,2,1,1,1.6,211
122294,2,1,1,1.6,211
122295,2,1,1,1.6,211
122296,2,1,1,1.6,211
122297,5,1,1,3.4,511
122299,2,1,1,1.6,211
122302,2,1,1,1.6,211
122303,2,1,1,1.6,211
122304,5,1,1,3.4,511
122305,4,1,1,2.8,411
122306,3,1,1,2.1999999999999997,311
122308,4,1,1,2.8,411
122310,5,1,1,3.4,511
122312,2,1,1,1.6,211
122313,3,1,1,2.1999999999999997,311
122318,4,1,1,2.8,411
122319,3,1,1,2.1999999999999997,311
122323,5,1,1,3.4,511
122326,1,1,1,0.9999999999999999,111
122327,2,1,1,1.6,211
122329,2,1,1,1.6,211
122330,3,1,1,2.1999999999999997,311
122333,3,1,1,2.1999999999999997,311
122337,2,1,1,1.6,211
122338,4,1,1,2.8,411
122340,4,1,1,2.8,411
122342,3,1,1,2.1999999999999997,311
122345,3,1,1,2.1999999999999997,311
122348,2,1,1,1.6,211
122352,5,1,1,3.4,511
122353,5,1,1,3.4,511
122354,3,1,1,2.1999999999999997,311
122355,1,1,1,0.9999999999999999,111
122356,4,1,1,2.8,411
122357,4,1,1,2.8,411
122358,5,1,1,3.4,511
122364,5,1,1,3.4,511
122366,4,1,1,2.8,411
122367,4,1,1,2.8,411
122369,3,1,1,2.1999999999999997,311
122372,3,1,1,2.1999999999999997,311
122375,3,1,1,2.1999999999999997,311
122378,3,1,1,2.1999999999999997,311
122379,2,1,1,1.6,211
122380,3,1,1,2.1999999999999997,311
122382,3,1,1,2.1999999999999997,311
122384,3,1,1,2.1999999999999997,311
122391,2,1,1,1.6,211
122393,4,1,1,2.8,411
122394,2,1,1,1.6,211
122396,5,1,1,3.4,511
122397,3,1,1,2.1999999999999997,311
122399,1,1,1,0.9999999999999999,111
122401,4,1,1,2.8,411
122402,4,1,1,2.8,411
122404,3,1,1,2.1999999999999997,311
122407,4,1,1,2.8,411
122409,4,1,1,2.8,411
122411,2,1,1,1.6,211
122415,5,1,1,3.4,511
122420,5,1,1,3.4,511
122421,1,1,1,0.9999999999999999,111
122422,4,1,1,2.8,411
122423,5,1,1,3.4,511
122424,5,1,1,3.4,511
122426,5,1,1,3.4,511
122427,3,1,1,2.1999999999999997,311
122429,2,1,1,1.6,211
122433,4,1,1,2.8,411
122434,5,1,1,3.4,511
122436,5,1,1,3.4,511
122438,5,1,1,3.4,511
122439,4,1,1,2.8,411
122442,3,1,1,2.1999999999999997,311
122444,5,1,1,3.4,511
122445,1,1,1,0.9999999999999999,111
122449,5,1,1,3.4,511
122450,1,1,1,0.9999999999999999,111
122451,3,1,1,2.1999999999999997,311
122453,5,1,1,3.4,511
122454,2,1,1,1.6,211
122456,1,1,1,0.9999999999999999,111
122458,5,1,1,3.4,511
122460,3,1,1,2.1999999999999997,311
122462,1,1,1,0.9999999999999999,111
122464,5,1,1,3.4,511
122465,3,1,1,2.1999999999999997,311
122466,5,1,1,3.4,511
122468,4,1,1,2.8,411
122469,5,1,1,3.4,511
122470,3,1,1,2.1999999999999997,311
122471,5,1,1,3.4,511
122472,4,1,1,2.8,411
122475,5,1,1,3.4,511
122476,4,1,1,2.8,411
122478,2,1,1,1.6,211
122480,3,1,1,2.1999999999999997,311
122481,3,1,1,2.1999999999999997,311
122485,2,1,1,1.6,211
122487,2,1,1,1.6,211
122488,3,1,1,2.1999999999999997,311
122492,4,1,1,2.8,411
122493,3,1,1,2.1999999999999997,311
122497,4,1,1,2.8,411
122499,2,1,1,1.6,211
122500,3,1,1,2.1999999999999997,311
122501,3,1,1,2.1999999999999997,311
122502,4,1,1,2.8,411
122504,4,1,1,2.8,411
122505,4,1,1,2.8,411
122506,5,1,1,3.4,511
122509,1,1,1,0.9999999999999999,111
122510,1,1,1,0.9999999999999999,111
122513,2,1,1,1.6,211
122514,2,1,1,1.6,211
122516,3,1,1,2.1999999999999997,311
122519,2,1,1,1.6,211
122520,2,1,1,1.6,211
122521,5,2,1,3.7,521
122525,4,1,1,2.8,411
122526,5,1,1,3.4,511
122528,1,1,1,0.9999999999999999,111
122529,4,1,1,2.8,411
122531,3,1,1,2.1999999999999997,311
122532,5,1,1,3.4,511
122533,2,1,1,1.6,211
122534,5,1,1,3.4,511
122535,3,1,1,2.1999999999999997,311
122536,3,1,1,2.1999999999999997,311
122537,5,1,1,3.4,511
122544,5,1,1,3.4,511
122549,4,1,1,2.8,411
122550,5,1,1,3.4,511
122551,3,1,1,2.1999999999999997,311
122552,4,1,1,2.8,411
122553,1,1,1,0.9999999999999999,111
122554,3,1,1,2.1999999999999997,311
122555,2,1,1,1.6,211
122558,4,1,1,2.8,411
122560,5,2,1,3.7,521
122563,5,1,1,3.4,511
122564,3,1,1,2.1999999999999997,311
122565,5,1,1,3.4,511
122566,3,1,1,2.1999999999999997,311
122567,5,1,1,3.4,511
122568,3,1,1,2.1999999999999997,311
122571,4,1,1,2.8,411
122573,4,1,1,2.8,411
122575,5,1,1,3.4,511
122576,4,1,1,2.8,411
122578,2,1,1,1.6,211
122580,3,1,1,2.1999999999999997,311
122584,5,1,1,3.4,511
122586,3,1,1,2.1999999999999997,311
122589,1,1,1,0.9999999999999999,111
122594,1,1,1,0.9999999999999999,111
122596,5,1,1,3.4,511
122598,2,1,1,1.6,211
122599,2,1,1,1.6,211
122600,4,1,1,2.8,411
122602,4,1,1,2.8,411
122603,2,1,1,1.6,211
122604,4,1,1,2.8,411
122605,2,1,1,1.6,211
122606,4,1,1,2.8,411
122607,4,1,1,2.8,411
122609,5,1,1,3.4,511
122610,4,1,1,2.8,411
122617,3,1,1,2.1999999999999997,311
122619,2,1,1,1.6,211
122620,4,1,1,2.8,411
122621,1,1,1,0.9999999999999999,111
122623,5,1,1,3.4,511
122625,3,1,1,2.1999999999999997,311
122627,3,1,1,2.1999999999999997,311
122628,3,1,1,2.1999999999999997,311
122629,4,1,1,2.8,411
122637,4,2,1,3.1,421
122638,3,1,1,2.1999999999999997,311
122639,3,1,1,2.1999999999999997,311
122641,2,1,1,1.6,211
122642,1,1,1,0.9999999999999999,111
122644,5,1,1,3.4,511
122645,1,1,1,0.9999999999999999,111
122646,4,1,1,2.8,411
122647,3,1,1,2.1999999999999997,311
122648,5,1,1,3.4,511
122651,2,1,1,1.6,211
122652,1,1,1,0.9999999999999999,111
122653,4,1,1,2.8,411
122654,5,1,1,3.4,511
122655,2,1,1,1.6,211
122659,4,1,1,2.8,411
122665,5,1,1,3.4,511
122666,4,1,1,2.8,411
122669,4,1,1,2.8,411
122670,5,1,1,3.4,511
122671,2,1,1,1.6,211
122673,4,1,1,2.8,411
122674,2,1,1,1.6,211
122675,5,1,1,3.4,511
122676,3,1,1,2.1999999999999997,311
122678,4,1,1,2.8,411
122680,5,1,1,3.4,511
122681,4,1,1,2.8,411
122683,5,1,1,3.4,511
122684,4,1,1,2.8,411
122689,2,1,1,1.6,211
122691,4,1,1,2.8,411
122692,2,1,1,1.6,211
122695,4,1,1,2.8,411
122699,1,1,1,0.9999999999999999,111
122701,2,1,1,1.6,211
122702,1,1,1,0.9999999999999999,111
122705,3,1,1,2.1999999999999997,311
122707,3,1,1,2.1999999999999997,311
122709,2,1,1,1.6,211
122710,3,1,1,2.1999999999999997,311
122711,5,1,1,3.4,511
122712,4,1,1,2.8,411
122714,1,1,1,0.9999999999999999,111
122715,3,1,1,2.1999999999999997,311
122716,2,1,1,1.6,211
122717,3,1,1,2.1999999999999997,311
122718,1,1,1,0.9999999999999999,111
122723,3,1,1,2.1999999999999997,311
122725,5,1,1,3.4,511
122726,5,1,1,3.4,511
122727,2,1,1,1.6,211
122728,5,1,1,3.4,511
122729,5,1,1,3.4,511
122731,5,2,1,3.7,521
122732,3,1,1,2.1999999999999997,311
122736,4,1,1,2.8,411
122737,5,1,1,3.4,511
122739,1,1,1,0.9999999999999999,111
122740,4,1,1,2.8,411
122741,1,1,1,0.9999999999999999,111
122743,5,1,1,3.4,511
122750,5,1,1,3.4,511
122751,3,1,1,2.1999999999999997,311
122753,4,1,1,2.8,411
122754,4,1,1,2.8,411
122755,5,1,1,3.4,511
122756,4,1,1,2.8,411
122757,4,1,1,2.8,411
122758,4,1,1,2.8,411
122759,3,1,1,2.1999999999999997,311
122762,3,1,1,2.1999999999999997,311
122763,4,1,1,2.8,411
122764,5,1,1,3.4,511
122769,1,1,1,0.9999999999999999,111
122770,5,1,1,3.4,511
122771,5,1,1,3.4,511
122772,1,1,1,0.9999999999999999,111
122774,2,1,1,1.6,211
122775,2,1,1,1.6,211
122776,5,1,1,3.4,511
122779,2,1,1,1.6,211
122782,3,1,1,2.1999999999999997,311
122783,5,1,1,3.4,511
122784,2,1,1,1.6,211
122788,5,1,1,3.4,511
122791,2,1,1,1.6,211
122796,4,1,1,2.8,411
122797,4,1,1,2.8,411
122799,2,1,1,1.6,211
122802,2,1,1,1.6,211
122806,5,1,1,3.4,511
122814,2,1,1,1.6,211
122815,5,1,1,3.4,511
122817,5,1,1,3.4,511
122818,3,1,1,2.1999999999999997,311
122820,5,1,1,3.4,511
122826,4,1,1,2.8,411
122834,2,1,1,1.6,211
122835,3,1,1,2.1999999999999997,311
122836,2,1,1,1.6,211
122837,4,1,1,2.8,411
122838,4,1,1,2.8,411
122839,2,1,1,1.6,211
122841,3,1,1,2.1999999999999997,311
122844,4,1,1,2.8,411
122845,3,1,1,2.1999999999999997,311
122847,3,1,1,2.1999999999999997,311
122849,5,1,1,3.4,511
122851,4,1,1,2.8,411
122853,4,1,1,2.8,411
122855,2,1,1,1.6,211
122857,3,1,1,2.1999999999999997,311
122858,1,1,1,0.9999999999999999,111
122862,4,1,1,2.8,411
122864,1,1,1,0.9999999999999999,111
122866,4,1,1,2.8,411
122868,5,1,1,3.4,511
122870,1,1,1,0.9999999999999999,111
122871,5,1,1,3.4,511
122874,5,1,1,3.4,511
122875,5,1,1,3.4,511
122876,5,1,1,3.4,511
122879,3,1,1,2.1999999999999997,311
122881,5,1,1,3.4,511
122882,4,1,1,2.8,411
122883,2,1,1,1.6,211
122885,3,1,1,2.1999999999999997,311
122886,3,1,1,2.1999999999999997,311
122888,3,1,1,2.1999999999999997,311
122889,5,1,1,3.4,511
122890,5,1,1,3.4,511
122891,5,1,1,3.4,511
122895,5,1,1,3.4,511
122896,5,1,1,3.4,511
122898,3,1,1,2.1999999999999997,311
122899,1,1,1,0.9999999999999999,111
122900,5,1,1,3.4,511
122902,3,1,1,2.1999999999999997,311
122905,5,1,1,3.4,511
122906,3,1,1,2.1999999999999997,311
122907,4,1,1,2.8,411
122908,1,1,1,0.9999999999999999,111
122912,5,1,1,3.4,511
122913,4,1,1,2.8,411
122914,4,1,1,2.8,411
122918,3,1,1,2.1999999999999997,311
122919,5,1,1,3.4,511
122920,2,1,1,1.6,211
122923,5,1,1,3.4,511
122926,5,1,1,3.4,511
122927,3,1,1,2.1999999999999997,311
122928,5,1,1,3.4,511
122930,4,1,1,2.8,411
122934,1,1,1,0.9999999999999999,111
122935,5,1,1,3.4,511
122938,2,1,1,1.6,211
122940,5,1,1,3.4,511
122941,5,1,1,3.4,511
122942,5,1,1,3.4,511
122943,4,1,1,2.8,411
122947,2,1,1,1.6,211
122949,2,1,1,1.6,211
122950,1,1,1,0.9999999999999999,111
122953,5,1,1,3.4,511
122954,4,1,1,2.8,411
122955,5,1,1,3.4,511
122957,4,1,1,2.8,411
122962,1,1,1,0.9999999999999999,111
122963,5,1,1,3.4,511
122964,2,1,1,1.6,211
122965,2,1,1,1.6,211
122967,2,1,1,1.6,211
122968,5,1,1,3.4,511
122969,4,1,1,2.8,411
122972,3,1,1,2.1999999999999997,311
122976,5,2,1,3.7,521
122979,4,1,1,2.8,411
122982,2,1,1,1.6,211
122983,4,1,1,2.8,411
122984,3,1,1,2.1999999999999997,311
122989,4,1,1,2.8,411
122990,4,1,1,2.8,411
122991,4,1,1,2.8,411
122992,5,1,1,3.4,511
122994,2,1,1,1.6,211
122995,1,1,1,0.9999999999999999,111
122996,5,1,1,3.4,511
122997,1,1,1,0.9999999999999999,111
122998,3,1,1,2.1999999999999997,311
123002,4,1,1,2.8,411
123004,5,1,1,3.4,511
123007,1,1,1,0.9999999999999999,111
123008,4,1,1,2.8,411
123009,5,1,1,3.4,511
123012,3,1,1,2.1999999999999997,311
123013,5,1,1,3.4,511
123014,1,1,1,0.9999999999999999,111
123015,5,1,1,3.4,511
123016,5,1,1,3.4,511
123017,5,1,1,3.4,511
123021,3,1,1,2.1999999999999997,311
123023,1,1,1,0.9999999999999999,111
123025,5,1,1,3.4,511
123027,4,1,1,2.8,411
123028,2,1,1,1.6,211
123035,4,1,1,2.8,411
123037,4,1,1,2.8,411
123038,3,1,1,2.1999999999999997,311
123041,5,1,1,3.4,511
123044,4,1,1,2.8,411
123046,1,1,1,0.9999999999999999,111
123048,3,1,1,2.1999999999999997,311
123049,4,1,1,2.8,411
123050,5,1,1,3.4,511
123051,1,1,1,0.9999999999999999,111
123053,5,1,1,3.4,511
123054,4,1,1,2.8,411
123055,3,1,1,2.1999999999999997,311
123057,2,1,1,1.6,211
123060,4,1,1,2.8,411
123065,5,1,1,3.4,511
123069,4,1,1,2.8,411
123070,5,1,1,3.4,511
123071,1,1,1,0.9999999999999999,111
123072,5,1,1,3.4,511
123075,4,1,1,2.8,411
123076,2,1,1,1.6,211
123079,4,1,1,2.8,411
123081,4,1,1,2.8,411
123082,5,1,1,3.4,511
123083,4,2,1,3.1,421
123085,2,1,1,1.6,211
123086,1,1,1,0.9999999999999999,111
123087,4,1,1,2.8,411
123091,1,1,1,0.9999999999999999,111
123092,2,1,1,1.6,211
123095,2,1,1,1.6,211
123096,5,1,1,3.4,511
123097,3,1,1,2.1999999999999997,311
123099,1,1,1,0.9999999999999999,111
123100,4,1,1,2.8,411
123101,5,1,1,3.4,511
123102,3,1,1,2.1999999999999997,311
123103,1,1,1,0.9999999999999999,111
123104,2,1,1,1.6,211
123106,4,1,1,2.8,411
123107,5,1,1,3.4,511
123109,1,1,1,0.9999999999999999,111
123110,1,1,1,0.9999999999999999,111
123111,3,1,1,2.1999999999999997,311
123112,2,1,1,1.6,211
123113,5,1,1,3.4,511
123114,3,1,1,2.1999999999999997,311
123116,4,1,1,2.8,411
123118,2,1,1,1.6,211
123121,5,1,1,3.4,511
123122,4,1,1,2.8,411
123126,4,1,1,2.8,411
123127,1,1,1,0.9999999999999999,111
123131,2,1,1,1.6,211
123133,4,1,1,2.8,411
123134,3,1,1,2.1999999999999997,311
123136,4,1,1,2.8,411
123138,4,1,1,2.8,411
123139,2,1,1,1.6,211
123141,4,1,1,2.8,411
123143,4,1,1,2.8,411
123144,3,1,1,2.1999999999999997,311
123145,4,1,1,2.8,411
123147,5,1,1,3.4,511
123148,2,1,1,1.6,211
123149,4,1,1,2.8,411
123154,2,1,1,1.6,211
123155,4,1,1,2.8,411
123157,4,1,1,2.8,411
123158,2,1,1,1.6,211
123160,2,1,1,1.6,211
123161,4,1,1,2.8,411
123162,3,1,1,2.1999999999999997,311
123163,1,1,1,0.9999999999999999,111
123170,3,1,1,2.1999999999999997,311
123171,3,1,1,2.1999999999999997,311
123172,2,1,1,1.6,211
123176,2,1,1,1.6,211
123177,3,1,1,2.1999999999999997,311
123180,4,1,1,2.8,411
123181,3,1,1,2.1999999999999997,311
123183,2,1,1,1.6,211
123184,2,1,1,1.6,211
123187,4,1,1,2.8,411
123189,3,1,1,2.1999999999999997,311
123190,4,1,1,2.8,411
123192,5,1,1,3.4,511
123195,2,1,1,1.6,211
123197,3,1,1,2.1999999999999997,311
123198,5,1,1,3.4,511
123199,5,1,1,3.4,511
123200,3,1,1,2.1999999999999997,311
123201,5,1,1,3.4,511
123202,1,1,1,0.9999999999999999,111
123204,2,1,1,1.6,211
123206,2,1,1,1.6,211
123209,5,1,1,3.4,511
123210,3,1,1,2.1999999999999997,311
123211,4,1,1,2.8,411
123212,5,1,1,3.4,511
123214,4,1,1,2.8,411
123215,4,1,1,2.8,411
123216,4,1,1,2.8,411
123217,5,1,1,3.4,511
123219,4,1,1,2.8,411
123220,3,1,1,2.1999999999999997,311
123221,5,1,1,3.4,511
123222,1,1,1,0.9999999999999999,111
123226,5,1,1,3.4,511
123227,2,1,1,1.6,211
123229,4,1,1,2.8,411
123231,5,1,1,3.4,511
123232,3,1,1,2.1999999999999997,311
123233,3,1,1,2.1999999999999997,311
123234,4,1,1,2.8,411
123236,1,1,1,0.9999999999999999,111
123238,5,1,1,3.4,511
123243,1,1,1,0.9999999999999999,111
123247,5,1,1,3.4,511
123249,2,1,1,1.6,211
123250,3,1,1,2.1999999999999997,311
123253,3,1,1,2.1999999999999997,311
123254,1,1,1,0.9999999999999999,111
123257,1,1,1,0.9999999999999999,111
123258,3,1,1,2.1999999999999997,311
123259,5,1,1,3.4,511
123260,5,1,1,3.4,511
123264,1,1,1,0.9999999999999999,111
123267,5,1,1,3.4,511
123268,5,1,1,3.4,511
123269,5,1,1,3.4,511
123270,1,1,1,0.9999999999999999,111
123271,4,1,1,2.8,411
123273,4,1,1,2.8,411
123274,1,1,1,0.9999999999999999,111
123275,3,1,1,2.1999999999999997,311
123277,4,1,1,2.8,411
123278,5,1,1,3.4,511
123279,3,1,1,2.1999999999999997,311
123280,2,1,1,1.6,211
123281,4,1,1,2.8,411
123285,2,1,1,1.6,211
123286,5,1,1,3.4,511
123288,4,1,1,2.8,411
123291,4,1,1,2.8,411
123293,4,1,1,2.8,411
123296,4,1,1,2.8,411
123298,4,1,1,2.8,411
123300,4,1,1,2.8,411
123306,4,1,1,2.8,411
123308,5,1,1,3.4,511
123309,5,1,1,3.4,511
123312,4,1,1,2.8,411
123313,1,1,1,0.9999999999999999,111
123314,5,1,1,3.4,511
123315,2,1,1,1.6,211
123318,5,2,1,3.7,521
123320,5,1,1,3.4,511
123321,5,1,1,3.4,511
123323,2,1,1,1.6,211
123328,5,1,1,3.4,511
123329,2,1,1,1.6,211
123330,4,1,1,2.8,411
123332,2,1,1,1.6,211
123334,5,1,1,3.4,511
123336,5,1,1,3.4,511
123338,2,1,1,1.6,211
123340,1,1,1,0.9999999999999999,111
123341,4,1,1,2.8,411
123342,1,1,1,0.9999999999999999,111
123343,2,1,1,1.6,211
123344,2,1,1,1.6,211
123346,1,1,1,0.9999999999999999,111
123347,1,1,1,0.9999999999999999,111
123348,4,1,1,2.8,411
123349,1,1,1,0.9999999999999999,111
